name,type,id,url,locale,date,date_status,segment,genre,subgenre,class_type,subtype,price_type,currency,min_price,max_price,venue_name,venue_type,venue_timezone,city,country,country_code,min_price_eur,max_price_eur
AJR: The Neotheater World Tour - Part 2,event,1Av7Z4UGkSCEPu7,https://www.ticketmaster.ca/ajr-the-neotheater-world-tour-part-winnipeg-manitoba-06-02-2020/event/1100576CCE9E5344,en-us,2020-06-02,cancelled,Music,Pop,Pop,Undefined,Undefined,standard,CAD,39.5,69.5,Burton Cummings Theatre,venue,America/Chicago,Winnipeg,Canada,CA,25.81868095953984,45.42780573893718
Ozzy Osbourne: No More Tours 2,event,1AoZA4-GkezbPHQ,https://www.ticketmaster.ca/ozzy-osbourne-no-more-tours-2-vancouver-british-columbia-07-09-2020/event/11005561B8625F1A,en-us,2020-07-09,cancelled,Music,Metal,Nu-Metal,Undefined,Undefined,standard,CAD,55.0,725.0,Rogers Arena,venue,America/Vancouver,Vancouver,Canada,CA,35.9500620955618,473.8871821687692
AJR,event,Z7r9jZ1Ae-4p6,http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2855587,en-us,2020-06-04,offsale,Music,Pop,Pop Rock,,,,,,,MacEwan Hall,venue,America/Denver,Calgary,Canada,CA,,
Aventura: Inmortal,event,1AvZZ4zGkDfnfoY,https://www.ticketmaster.ca/aventura-inmortal-toronto-ontario-07-19-2020/event/1000578ED4A94470,en-us,2020-07-19,rescheduled,Music,Latin,Latin,Undefined,Undefined,standard,CAD,49.5,795.0,Scotiabank Arena,venue,America/New_York,Toronto,Canada,CA,32.35505588600562,519.6418066540297
"Trevor Noah: Sorry, Not Sorry",event,1AoZAr7Gkduz40W,https://www.ticketmaster.ca/trevor-noah-sorry-not-sorry-calgary-alberta-06-19-2020/event/11005784CDE1593D,en-us,2020-06-19,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,CAD,55.75,89.75,Scotiabank Saddledome,venue,America/Denver,Calgary,Canada,CA,36.44029021504674,58.663964965030395
"Trevor Noah: Sorry, Not Sorry",event,1Av7Z4MGkUlUf79,https://www.ticketmaster.ca/trevor-noah-sorry-not-sorry-edmonton-alberta-06-20-2020/event/1100577DABD94117,en-us,2020-06-20,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,CAD,55.75,89.75,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,36.44029021504674,58.663964965030395
An Evening with Pitbull,event,1AvZZ4zGkSCrJk5,https://www.ticketmaster.ca/an-evening-with-pitbull-windsor-ontario-06-25-2020/event/1000578CCE7A618B,en-us,2020-06-25,rescheduled,Music,Pop,Pop,Undefined,Undefined,standard,CAD,75.0,118.0,The Colosseum at Caesars Windsor,venue,America/Toronto,Windsor,Canada,CA,49.02281194849336,77.12922413229623
Highly Suspect,event,16vZZ4gj6G7V6yy,https://www.ticketmaster.ca/highly-suspect-toronto-ontario-05-01-2020/event/1000575707D07E79,en-us,2020-05-01,onsale,Music,Rock,Pop,Undefined,Undefined,standard,CAD,29.5,45.0,The Danforth Music Hall,venue,America/New_York,Toronto,Canada,CA,19.282306033074057,29.41368716909602
Nitro Circus - YOU GOT THIS TOUR,event,1Av7Z4UGkgw8oJX,https://www.ticketmaster.ca/nitro-circus-you-got-this-tour-abbotsford-british-columbia-05-09-2020/event/1100576D724119BE,en-us,2020-05-09,onsale,Sports,Motorsports/Racing,Motorsports/Racing,Undefined,Undefined,standard,CAD,39.0,99.0,Rotary Stadium,venue,America/Vancouver,Abbotsford,Canada,CA,25.49186221321655,64.71011177201125
Ozzy Osbourne: No More Tours 2,event,1AoZA4-GkdGWktM,https://www.ticketmaster.ca/ozzy-osbourne-no-more-tours-2-edmonton-alberta-07-07-2020/event/11005561CCF46A77,en-us,2020-07-07,cancelled,Music,Metal,Nu-Metal,Undefined,Undefined,standard,CAD,49.0,730.0,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,32.02823713968233,477.1553696320021
Tame Impala,event,1Ad7Z4MGkwzpV7h,https://www.ticketmaster.ca/tame-impala-montreal-quebec-06-03-2020/event/3100577CB85B411B,en-us,2020-06-03,onsale,Music,Rock,Pop,Undefined,Undefined,standard,CAD,46.0,89.0,Centre Bell,venue,America/New_York,Montreal,Canada,CA,30.067324661742596,58.173736845545456
Nitro Circus - YOU GOT THIS TOUR,event,168ZAqJGsZAuF62a,https://www.ticketmaster.ca/nitro-circus-you-got-this-tour-london-ontario-05-22-2020/event/10005766331C76E8,en-us,2020-05-22,onsale,Sports,Motorsports/Racing,Motorsports/Racing,Undefined,Undefined,standard,CAD,39.0,99.0,TD Stadium,venue,America/Toronto,London,Canada,CA,25.49186221321655,64.71011177201125
Foals & Local Natives,event,16sZAqJa0ZAuAF82,https://www.ticketmaster.ca/foals-local-natives-montreal-quebec-06-07-2020/event/31005766264C47FE,en-us,2020-06-07,onsale,Music,Rock,Pop,Undefined,Undefined,standard,CAD,47.5,50.0,MTELUS,venue,America/New_York,Montreal,Canada,CA,31.047780900712464,32.681874632328906
Tame Impala,event,1Av7Z4MGkmU3KfR,https://www.ticketmaster.ca/tame-impala-vancouver-british-columbia-08-05-2020/event/1100577BB649352F,en-us,2020-08-05,onsale,Music,Rock,Pop,Undefined,Undefined,standard,CAD,56.25,86.25,Rogers Arena,venue,America/Vancouver,Vancouver,Canada,CA,36.76710896137002,56.37623374076737
ALICIA The World Tour,event,1A8ZAOsGkez9dR0,https://www.ticketmaster.ca/alicia-the-world-tour-toronto-ontario-08-16-2020/event/10005831B85C3BE4,en-us,2020-08-16,onsale,Music,R&B,R&B,Undefined,Undefined,standard,CAD,39.5,1314.5,Budweiser Stage,venue,America/New_York,Toronto,Canada,CA,25.81868095953984,859.2064840839271
Aventura: Inmortal,event,1Ad7Z4zGkBwaSrA,https://www.ticketmaster.ca/aventura-inmortal-montreal-quebec-07-17-2020/event/3100578EB2273785,en-us,2020-07-17,rescheduled,Music,Latin,Latin,Undefined,Undefined,standard,CAD,49.5,695.0,Centre Bell,venue,America/New_York,Montreal,Canada,CA,32.35505588600562,454.27805738937184
ALICIA The World Tour,event,1AoZAOYGkdo-Nwp,https://www.ticketmaster.ca/alicia-the-world-tour-vancouver-british-columbia-08-31-2020/event/11005830D1863C96,en-us,2020-08-31,onsale,Music,R&B,R&B,Undefined,Undefined,standard,CAD,59.5,1310.0,Rogers Arena,venue,America/Vancouver,Vancouver,Canada,CA,38.891430812471405,856.2651153670174
The Lumineers - III: The World Tour,event,1Av7ZpeGkDamdol,https://www.ticketmaster.ca/the-lumineers-iii-the-world-tour-calgary-alberta-09-02-2020/event/1100582EC9B8346B,en-us,2020-09-02,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,CAD,49.0,399.0,Scotiabank Saddledome,venue,America/Denver,Calgary,Canada,CA,32.02823713968233,260.8013595659847
The Lumineers - III: The World Tour,event,1Av7ZpeGkTUeA_s,https://www.ticketmaster.ca/the-lumineers-iii-the-world-tour-vancouver-british-columbia-09-08-2020/event/1100582FF6085671,en-us,2020-09-08,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,CAD,42.5,399.0,Rogers Arena,venue,America/Vancouver,Vancouver,Canada,CA,27.779593437479573,260.8013595659847
The Lumineers - III: The World Tour,event,1Av7ZpeGkWVcoNG,https://www.ticketmaster.ca/the-lumineers-iii-the-world-tour-saskatoon-saskatchewan-09-11-2020/event/1100582F74B518CC,en-us,2020-09-11,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,CAD,47.0,399.0,SaskTel Centre,venue,America/Swift_Current,Saskatoon,Canada,CA,30.720962154389174,260.8013595659847
Chelsea Handler,event,168ZA-P7ZZAG61k1,https://www.ticketmaster.ca/chelsea-handler-niagara-falls-ontario-10-09-2020/event/10005865100B6959,en-us,2020-10-09,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,CAD,39.55,96.05,Fallsview Casino's Entertainment Centre,venue,America/Toronto,Niagara Falls,Canada,CA,25.851362834172164,62.78188116870383
"Trevor Noah: Sorry, Not Sorry",event,1AvZZ4MGkS5qfkh,https://www.ticketmaster.ca/trevor-noah-sorry-not-sorry-toronto-ontario-10-03-2020/event/1000577CCB75419B,en-us,2020-10-03,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,CAD,55.75,125.0,Scotiabank Arena,venue,America/New_York,Toronto,Canada,CA,36.44029021504674,81.70468658082227
Miranda Lambert: Wildcard Tour 2020,event,16v7Z4VGpG7W9Up,https://www.ticketmaster.ca/miranda-lambert-wildcard-tour-2020-vancouver-british-columbia-10-11-2020/event/1100574316F57D96,en-us,2020-10-11,rescheduled,Music,Country,Country,Undefined,Undefined,standard,CAD,20.0,140.5,Rogers Arena,venue,America/Vancouver,Vancouver,Canada,CA,13.072749852931564,91.83606771684424
Miranda Lambert: Wildcard Tour 2020,event,1k78v98-GA5eF6N,https://www.ticketmaster.ca/miranda-lambert-wildcard-tour-2020-edmonton-alberta-10-14-2020/event/110057421B0881E3,en-us,2020-10-14,rescheduled,Music,Country,Country,Undefined,Undefined,standard,CAD,24.4,140.5,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,15.948754820576507,91.83606771684424
Miranda Lambert: Wildcard Tour 2020,event,1k78v98tGA5cPvK,https://www.ticketmaster.ca/miranda-lambert-wildcard-tour-2020-regina-saskatchewan-10-16-2020/event/110057429BB65053,en-us,2020-10-16,rescheduled,Music,Country,Country,Undefined,Undefined,standard,CAD,23.0,140.5,Brandt Centre - Evraz Place,venue,America/Regina,Regina,Canada,CA,15.033662330871298,91.83606771684424
Miranda Lambert: Wildcard Tour 2020,event,1AoZAqeGkdG7pEe,https://www.ticketmaster.ca/miranda-lambert-wildcard-tour-2020-winnipeg-manitoba-10-17-2020/event/11005742CC1169C2,en-us,2020-10-17,rescheduled,Music,Country,Country,Undefined,Undefined,standard,CAD,23.5,130.5,Bell MTS Place,venue,America/Chicago,Winnipeg,Canada,CA,15.360481077194587,85.29969279037846
Lea Salonga: In Concert,event,16oZAr6-3ZA2eddu,https://www.ticketmaster.ca/lea-salonga-in-concert-vancouver-british-columbia-10-14-2020/event/11005787852E122C,en-us,2020-10-14,rescheduled,Music,Classical,Classical/Vocal,Undefined,Undefined,standard,CAD,36.0,125.0,Queen Elizabeth Theatre,venue,America/Los_Angeles,Vancouver,Canada,CA,23.530949735276813,81.70468658082227
The Black Keys,event,Z7r9jZ1Ae09jg,http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2917735,en-us,2020-05-12,onsale,Music,Blues,Jazz Blues,,,,,,,Budweiser Gardens,venue,America/New_York,London,Canada,CA,,
Miranda Lambert: Wildcard Tour 2020,event,1A8ZAq6Gkdjs7j4,https://budweisergardens.evenue.net/cgi-bin/ncommerce3/SEGetEventList?groupCode=ML&linkID=global-labatt&RSRC=WEB_PRO&RDAT=BG20E05,en-us,2020-10-20,rescheduled,Music,Country,Country,Undefined,Undefined,,,,,Budweiser Gardens,venue,America/Toronto,London,Canada,CA,,
Miranda Lambert: Wildcard Tour 2020,event,1A8ZAq6Gkdqh7qj,https://ev12.evenue.net/cgi-bin/ncommerce3/SEGetGroupList?groupCode=ML20&linkID=global-oshawa&shopperContext=&caller=&appCode=,en-us,2020-10-22,rescheduled,Music,Country,Country,Undefined,Undefined,,,,,Tribute Communities Centre,venue,America/Toronto,Oshawa,Canada,CA,,
Miranda Lambert: Wildcard Tour 2020,event,1kG8v9oFGA5k-xF,https://www.ticketmaster.ca/miranda-lambert-wildcard-tour-2020-kanata-ontario-10-23-2020/event/310057448B1A1888,en-us,2020-10-23,rescheduled,Music,Country,Country,Undefined,Undefined,standard,CAD,21.6,130.5,Canadian Tire Centre,venue,America/New_York,Kanata,Canada,CA,14.11856984116609,85.29969279037846
Foreigner,event,1AoZAqpGkd2nfpa,https://www.ticketmaster.ca/foreigner-enoch-alberta-11-19-2020/event/11005756CFA94589,en-us,2020-11-19,rescheduled,Music,Rock,Pop,Undefined,Undefined,standard,CAD,84.0,297.0,River Cree Resort & Casino,venue,America/Edmonton,Enoch,Canada,CA,54.90554938231257,194.13033531603372
Foreigner - The Hits On Tour,event,1AoZAq3GkeBz7qO,https://www.ticketmaster.ca/foreigner-the-hits-on-tour-calgary-alberta-11-15-2020/event/11005752BAE04760,en-us,2020-11-15,rescheduled,Music,Rock,Pop,Undefined,Undefined,standard,CAD,69.0,678.05,Grey Eagle Event Centre,venue,America/Edmonton,Calgary,Canada,CA,45.1009869926139,443.1989018890123
Foreigner,event,1AoZAqpGkdNzVwf,https://www.ticketmaster.ca/foreigner-enoch-alberta-11-20-2020/event/11005756E3E34C94,en-us,2020-11-20,rescheduled,Music,Rock,Pop,Undefined,Undefined,standard,CAD,84.0,297.0,River Cree Resort & Casino,venue,America/Edmonton,Enoch,Canada,CA,54.90554938231257,194.13033531603372
Brad Paisley,event,1AvZZp7GkSfF4pX,https://www.ticketmaster.ca/brad-paisley-niagara-falls-ontario-12-04-2020/event/1000584CD42155BE,en-us,2020-12-04,rescheduled,Music,Country,Country,Undefined,Undefined,standard,CAD,90.4,135.6,Fallsview Casino's Entertainment Centre,venue,America/Toronto,Niagara Falls,Canada,CA,59.08882933525067,88.633244002876
ZZ Top w/ Cheap Trick,event,Z7r9jZ1Ae-yOa,http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2879809,en-us,2020-05-02,onsale,Music,Rock,Classic Rock,,,,,,,South Okanagan Events Centre,venue,America/Los_Angeles,Penticton,Canada,CA,,
Josh Turner,event,1A8ZAOzGkdNXUDk,https://www.ticketmaster.ca/josh-turner-niagara-falls-ontario-05-27-2020/event/10005838E3FB6EC6,en-us,2020-05-27,onsale,Music,Country,Country,Undefined,Undefined,standard,CAD,39.55,62.15,The Avalon Theatre At Niagara Fallsview Casino Resort,venue,America/Toronto,Niagara Falls,Canada,CA,25.851362834172164,40.62357016798483
Kathleen Madigan: 8 O'Clock Happy Hour Tour,event,1A8ZAqeGkex4x5V,https://www.ticketmaster.ca/kathleen-madigan-8-oclock-happy-hour-niagara-falls-ontario-07-03-2020/event/10005742A25622F4,en-us,2020-07-03,rescheduled,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,CAD,33.9,56.5,The Avalon Theatre At Niagara Fallsview Casino Resort,venue,America/Toronto,Niagara Falls,Canada,CA,22.158311000719,36.93051833453167
Harlem Globetrotters World Tour,event,1AvZZ4SGkmJPeOv,https://www.ticketmaster.ca/harlem-globetrotters-world-tour-toronto-ontario-04-04-2020/event/1000573BA6942801,en-us,2020-04-04,cancelled,Miscellaneous,Family,Other,Undefined,Undefined,standard,CAD,29.0,209.0,Coca-Cola Coliseum,venue,America/New_York,Toronto,Canada,CA,18.955487286750767,136.61023596313484
Ali Gatie - One Lisn World Tour,event,1AoZAOzGkeYfVbs,https://www.ticketmaster.ca/ali-gatie-one-lisn-world-tour-vancouver-british-columbia-04-04-2020/event/11005838B0534631,en-us,2020-04-04,cancelled,Music,R&B,R&B,Undefined,Undefined,standard,CAD,20.0,20.0,Commodore Ballroom,venue,America/Los_Angeles,Vancouver,Canada,CA,13.072749852931564,13.072749852931564
Harlem Globetrotters World Tour,event,1AvZZ4SGkREDggu,https://www.ticketmaster.ca/harlem-globetrotters-world-tour-mississauga-ontario-04-05-2020/event/1000573BE7EF5D4D,en-us,2020-04-05,cancelled,Miscellaneous,Family,Other,Undefined,Undefined,standard,CAD,18.75,380.0,Paramount Fine Foods Centre,venue,America/New_York,Mississauga,Canada,CA,12.25570298712334,248.3822472056997
Harlem Globetrotters - ANNULÉ/CANCELED,event,1Ad7Z4gGkBCiv4L,https://www.ticketmaster.ca/harlem-globetrotters-annulecanceled-quebec-quebec-03-26-2020/event/3100575E8EB0155F,en-us,2020-03-26,cancelled,Miscellaneous,Family,Other,Undefined,Undefined,standard,CAD,20.0,90.0,Centre Videotron,venue,America/Toronto,Québec,Canada,CA,13.072749852931564,58.82737433819204
Ali Gatie - One Lisn World Tour,event,1AsZAOzGkd9LMoi,https://www.ticketmaster.ca/ali-gatie-one-lisn-world-tour-montreal-quebec-05-07-2020/event/31005838D77F746C,en-us,2020-05-07,onsale,Music,R&B,R&B,Undefined,Undefined,standard,CAD,22.5,27.5,Théâtre Corona,venue,America/Toronto,Montreal,Canada,CA,14.70684358454801,17.9750310477809
Diamond Rio,event,1A8ZAOzGkd47UET,https://www.ticketmaster.ca/diamond-rio-niagara-falls-ontario-05-17-2020/event/10005838D51369FF,en-us,2020-05-17,onsale,Music,Country,Country,Undefined,Undefined,standard,CAD,28.25,50.85,The Avalon Theatre At Niagara Fallsview Casino Resort,venue,America/Toronto,Niagara Falls,Canada,CA,18.465259167265835,33.2374665010785
Harlem Globetrotters,event,1A8ZAjgGkd1Retu,https://www.ticketmaster.ca/harlem-globetrotters-hamilton-ontario-04-03-2020/event/10005735CABC2A4D,en-us,2020-04-03,cancelled,Miscellaneous,Family,Other,Undefined,Undefined,standard,CAD,15.0,325.0,FirstOntario Centre,venue,America/Toronto,Hamilton,Canada,CA,9.804562389698672,212.4321851101379
Harlem Globetrotters World Tour,event,1AvZZ4SGkmJCerC,https://www.ticketmaster.ca/harlem-globetrotters-world-tour-toronto-ontario-04-04-2020/event/1000573BA638278E,en-us,2020-04-04,cancelled,Miscellaneous,Family,Other,Undefined,Undefined,standard,CAD,29.0,209.0,Coca-Cola Coliseum,venue,America/New_York,Toronto,Canada,CA,18.955487286750767,136.61023596313484
Harlem Globetrotters,event,1A8ZAjsGkd5qNi8,https://www.ticketmaster.ca/harlem-globetrotters-st-catharines-ontario-04-08-2020/event/10005731CB763B10,en-us,2020-04-08,cancelled,Miscellaneous,Family,Other,Undefined,Undefined,standard,CAD,20.0,115.0,Meridian Centre,venue,America/Toronto,St Catharines,Canada,CA,13.072749852931564,75.16831165435649
Cirque du Soleil: AXEL,event,1AoZAqPGkexRxQa,https://www.ticketmaster.ca/cirque-du-soleil-axel-abbotsford-british-columbia-06-04-2020/event/11005765A2BE2689,en-us,2020-06-04,cancelled,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,standard,CAD,49.0,130.0,Abbotsford Centre,venue,America/Vancouver,Abbotsford,Canada,CA,32.02823713968233,84.97287404405516
Brett Young: The Chapters Tour,event,1k78v9_FGAGkAk4,https://www.ticketmaster.ca/brett-young-the-chapters-tour-edmonton-alberta-05-06-2020/event/110057648C185195,en-us,2020-05-06,onsale,Music,Folk,Indie Folk,Undefined,Undefined,standard,CAD,22.5,295.0,Northern Alberta Jubilee Auditorium,venue,America/Denver,Edmonton,Canada,CA,14.70684358454801,192.82306033074056
Brett Young: The Chapters Tour,event,1AoZAq6Gkd2zJSa,https://www.ticketmaster.ca/brett-young-the-chapters-tour-edmonton-alberta-05-07-2020/event/11005747CFE26CC9,en-us,2020-05-07,onsale,Music,Folk,Indie Folk,Undefined,Undefined,standard,CAD,22.5,295.0,Northern Alberta Jubilee Auditorium,venue,America/Denver,Edmonton,Canada,CA,14.70684358454801,192.82306033074056
Juanes: Mas Futuro Que Pasado,event,1AvZZpdGkHKnFcK,https://www.ticketmaster.ca/juanes-mas-futuro-que-pasado-toronto-ontario-04-24-2020/event/1000583F13A88B53,en-us,2020-04-24,onsale,Music,Latin,Latin,Undefined,Undefined,standard,CAD,48.39,588.39,Meridian Hall (formerly Sony Centre for the Performing Arts),venue,America/New_York,Toronto,Canada,CA,31.629518269167917,384.59376429832014
Ali Gatie - One Lisn World Tour,event,1AvZZpdGkD-744J,https://www.ticketmaster.ca/ali-gatie-one-lisn-world-tour-toronto-ontario-05-11-2020/event/1000583EE1115566,en-us,2020-05-11,cancelled,Music,R&B,R&B,Undefined,Undefined,standard,CAD,25.0,40.0,The Danforth Music Hall,venue,America/New_York,Toronto,Canada,CA,16.340937316164453,26.145499705863127
Ali Gatie - One Lisn World Tour,event,1AvZZpdGkD-7g4t,https://www.ticketmaster.ca/ali-gatie-one-lisn-world-tour-toronto-ontario-05-12-2020/event/1000583EE1135569,en-us,2020-05-12,cancelled,Music,R&B,R&B,Undefined,Undefined,standard,CAD,25.0,40.0,The Danforth Music Hall,venue,America/New_York,Toronto,Canada,CA,16.340937316164453,26.145499705863127
Ali Gatie - One Lisn World Tour,event,1AvZZpdGkD-A44c,https://www.ticketmaster.ca/ali-gatie-one-lisn-world-tour-toronto-ontario-05-13-2020/event/1000583EE115556D,en-us,2020-05-13,cancelled,Music,R&B,R&B,Undefined,Undefined,standard,CAD,25.0,40.0,The Danforth Music Hall,venue,America/New_York,Toronto,Canada,CA,16.340937316164453,26.145499705863127
Cirque du Soleil: AXEL,event,1AoZAqVGke-TSmw,https://www.ticketmaster.ca/cirque-du-soleil-axel-edmonton-alberta-07-02-2020/event/11005774A1FF3BB2,en-us,2020-07-02,cancelled,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,standard,CAD,60.0,130.0,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,39.21824955879469,84.97287404405516
Cirque du Soleil: AXEL,event,1AoZAqVGkexvNR3,https://www.ticketmaster.ca/cirque-du-soleil-axel-edmonton-alberta-07-03-2020/event/11005774A2063BD2,en-us,2020-07-03,cancelled,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,standard,CAD,60.0,130.0,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,39.21824955879469,84.97287404405516
Cirque du Soleil: AXEL,event,1AoZAqVGkex7dRY,https://www.ticketmaster.ca/cirque-du-soleil-axel-edmonton-alberta-07-04-2020/event/11005774A2103BF0,en-us,2020-07-04,cancelled,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,standard,CAD,64.0,130.0,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,41.832799529381006,84.97287404405516
Cirque du Soleil: AXEL,event,1AoZAqVGkexdKRn,https://www.ticketmaster.ca/cirque-du-soleil-axel-edmonton-alberta-07-04-2020/event/11005774A20D3BEA,en-us,2020-07-04,cancelled,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,standard,CAD,64.0,130.0,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,41.832799529381006,84.97287404405516
Cirque du Soleil: AXEL,event,1AoZAqVGkexeNR9,https://www.ticketmaster.ca/cirque-du-soleil-axel-edmonton-alberta-07-04-2020/event/11005774A20A3BD7,en-us,2020-07-04,cancelled,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,standard,CAD,55.0,130.0,Rogers Place,venue,America/Edmonton,Edmonton,Canada,CA,35.9500620955618,84.97287404405516
Eagles,event,1AMZAraGkdON1TD,https://www.ticketmaster.co.uk/eagles-london-08-29-2020/event/37005789E08CAFFB,en-us,2020-08-29,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,GBP,78.7,530.0,Wembley Stadium,venue,Europe/London,London,Great Britain,GB,89.58451906659079,603.3010813887308
Eagles,event,1FuYv9x8vEZ7Gv8C,https://www.ticketmaster.co.uk/eagles-london-08-30-2020/event/370057890067B0FD,en-us,2020-08-30,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,GBP,78.7,530.0,Wembley Stadium,venue,Europe/London,London,Great Britain,GB,89.58451906659079,603.3010813887308
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:30,event,1AMZAjAGkdREt4b,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-58&date=2020-04-04&time=2.00PM,en-us,2020-04-04,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Sun 13:00 & 18:30,event,1AMZAqSGkdnPJAv,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5A&date=2020-04-05&time=1.00PM,en-us,2020-04-05,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Weds 14:00 & 19:30,event,1AMZAjAGkdREy4O,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5C&date=2020-04-08&time=2.00PM,en-us,2020-04-08,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Part 1 Thurs & Part 2 Fri 19:30,event,1AMZAqSGkdnJkAu,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5E&date=2020-04-09&time=7.30PM,en-us,2020-04-09,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:30,event,1AMZAjAGkdREy40,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5G&date=2020-04-11&time=2.00PM,en-us,2020-04-11,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Sun 13:00 & 18:30,event,1AMZAqSGkdnJp1y,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5I&date=2020-04-12&time=1.00PM,en-us,2020-04-12,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Weds 14:00 & 19:30,event,1AMZAjAGkdRIa4n,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5K&date=2020-04-15&time=2.00PM,en-us,2020-04-15,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Part 1 Thurs & Part 2 Fri 19:30,event,1AMZAqSGkdnJJ55,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5M&date=2020-04-16&time=7.30PM,en-us,2020-04-16,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:30,event,1AMZAjAGkdRI_4m,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5O&date=2020-04-18&time=2.00PM,en-us,2020-04-18,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Sun 13:00 & 18:30,event,1AMZAqSGkdnEkGG,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5Q&date=2020-04-19&time=1.00PM,en-us,2020-04-19,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
Harry Potter and the Cursed Child - Parts 1 & 2 Weds 14:00 & 19:30,event,1AMZAjAGkdRIt4z,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-5S&date=2020-04-22&time=2.00PM,en-us,2020-04-22,cancelled,Arts & Theatre,Theatre,Drama,Undefined,Undefined,,,,,Palace Theatre,venue,Europe/London,London,Great Britain,GB,,
